"관리기관명","소재지도로명주소","소재지지번주소","설치목적구분","카메라대수","카메라화소수","촬영방면정보","보관일수","설치년월","관리기관전화번호","위도","경도","데이터기준일자","제공기관코드","제공기관명"
"부산광역시 중구청","부산광역시 중구 동광길93번길 6","부산광역시 중구 동광동5가 16-15","다목적","4","200","360도 전방면","30","2016-05","051-600-4172","35.10721828","129.0347358","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 복병산길 9-3","부산광역시 중구 대청동1가 9-83","다목적","3","200","360도 전방면","30","2016-05","051-600-4172","35.10359856","129.0319789","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 광복로 12","부산광역시 중구 부평동1가 40-2","다목적","4","200","360도 전방면","30","2016-05","051-600-4172","35.09933332","129.0264342","2020-06-25","3250000","-"
"부산광역시 해운대구청","부산광역시 해운대구 신반송로182번길2-21","부산광역시 해운대구 반송동 150-1","다목적","1","200","360도다방면","30","-","051-749-6051","35.229109","129.161364","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 윗반송로37","부산광역시 해운대구 반송동 216-264","다목적","2","200","360도다방면","30","-","051-749-6051","35.2296863811","129.1536699474","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 신반송로200","부산광역시 해운대구 반송동 77","다목적","2","200","360도다방면","30","-","051-749-6051","35.2302894690","129.1586631910","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 운봉길210","부산광역시 해운대구 반송동 569-13","다목적","1","200","360도다방면","30","-","051-749-6051","35.236668","129.142542","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 윗반송로51번길62","부산광역시 해운대구 반송동 40-794","다목적","1","200","360도다방면","30","-","051-749-6051","35.230544","129.155812","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 선수촌로208번가길 79","부산광역시 해운대구 반여동 109-3","다목적","2","200","360도다방면","30","-","051-749-6051","35.2117881458","129.1313685069","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 아랫반송로30번길32-4","부산광역시 해운대구 반송동 250-56","다목적","1","200","360도다방면","30","-","051-749-6051","35.2242997043","129.1480761989","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정1로8번길 25-78","부산광역시 해운대구 송정동 947","다목적","1","200","360도다방면","30","-","051-749-6051","35.1834480540","129.1965556324","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정강변로 51","부산광역시 해운대구 송정동 183-17","다목적","4","200","360도다방면","30","-","051-749-6051","35.186084","129.204881","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 양운로37번길28","부산광역시 해운대구 중동 718-1","다목적","3","200","360도다방면","30","-","051-749-6051","35.1651351301","129.1752962337","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로15번길142","부산광역시 해운대구 송정동 174-1","다목적","1","200","360도다방면","30","-","051-749-6051","35.1887882965","129.2063590407","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 재반로30번가길38","부산광역시 해운대구 재송동 117-16","다목적","1","200","360도다방면","30","-","051-749-6051","35.1829458027","129.1288279610","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정해변로 38","부산광역시 해운대구 송정동 297-67","다목적","4","200","360도다방면","30","-","051-749-6051","35.180608","129.202156","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로36번길 21","부산광역시 해운대구 송정동 894-16","다목적","3","200","360도다방면","30","-","051-749-6051","35.1814678318","129.2033732251","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로36번길 19-19","부산광역시 해운대구 송정동 291-3","다목적","2","200","360도다방면","30","-","051-749-6051","35.1810069990","129.2033432210","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로36번길 11-9","부산광역시 해운대구 송정동 291-13","다목적","3","200","360도다방면","30","-","051-749-6051","35.1816137241","129.2038732743","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로36번길 11-22","부산광역시 해운대구 송정동 290-4","다목적","3","200","360도다방면","30","-","051-749-6051","35.1810917247","129.2038372250","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로36번길 19-10","부산광역시 해운대구 송정동 291-3","다목적","1","200","360도다방면","30","-","051-749-6051","35.1812964171","129.2032851803","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로8번길 49","부산광역시 해운대구 송정동 299-2","다목적","1","200","360도다방면","30","-","051-749-6051","35.1813945187","129.2008643596","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 장산로 427","부산광역시 해운대구 좌동 132","다목적","3","200","360도다방면","30","-","051-749-6051","35.1816956569","129.1770327590","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로36번길 24-8","부산광역시 해운대구 송정동 358","다목적","1","200","360도다방면","30","-","051-749-6051","35.1819948440","129.2027376798","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정2로13번길 69","부산광역시 해운대구 송정동 82-10","다목적","3","200","360도다방면","30","-","051-749-6051","35.1959667884","129.2062546217","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정중앙로27번길 26-10","부산광역시 해운대구 송정동 201-20","다목적","3","200","360도다방면","30","-","051-749-6051","35.1833902212","129.2044964037","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 송정1로8번길 49","부산광역시 해운대구 송정동 136-2","다목적","2","200","360도다방면","30","-","051-749-6051","35.1841617164","129.2003287182","2020-01-17","3330000","-"
"부산광역시 해운대구청","부산광역시 해운대구 재반로60번길2","부산광역시 해운대구 재송동 480","다목적","3","200","360도다방면","30","-","051-749-6051","35.1838626552","129.1264985463","2020-01-17","3330000","-"
"부산광역시 중구청","부산광역시 중구 고가길 70","부산광역시 중구 대청동4가 81-76","다목적","2","200","360도 전방면","30","2016-05","051-600-4172","35.10493407","129.0275686","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 영초길 4","부산광역시 중구 영주동 279-10","다목적","2","200","360도 전방면","30","2016-05","051-600-4172","35.111348","129.030943","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 중구로111번길 6","부산광역시 중구 대청동4가 24-1","다목적","2","200","360도 전방면","30","2016-05","051-600-4172","35.10660885","129.0315273","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 중구로 36","부산광역시 중구 신창동4가 57-2","다목적","4","200","360도 전방면","30","2018-05","051-600-4172","35.10111573","129.0280574","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 구덕로 90","부산광역시 중구 남포동6가 63","다목적","3","200","360도 전방면","30","2018-05","051-600-4172","35.09757044","129.0260134","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 구덕로 34","부산광역시 중구 남포동4가 1-8","다목적","3","200","360도 전방면","30","2018-05","051-600-4172","35.09815648","129.0321333","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 광복로 49","부산광역시 중구 창선동1가 26","다목적","4","200","360도 전방면","30","2018-05","051-600-4172","35.09937721","129.0304881","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 구덕로 12-1","부산광역시 중구 남포동1가 15-5","다목적","3","200","360도 전방면","30","2018-05","051-600-4172","35.0979819","129.0341597","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 보수대로 14","부산광역시 중구 부평동2가 45-6","다목적","3","200","360도 전방면","30","2018-05","051-600-4172","35.09830429","129.025457","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 영주로 19","부산광역시 중구 영주동 293-1","다목적","3","200","360도 전방면","30","2018-05","051-600-4172","35.10937794","129.0317013","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 흑교로46번길 9","부산광역시 중구 보수동1가 104-10","다목적","4","200","360도 전방면","30","2018-05","051-600-4172","35.10366471","129.0258748","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 충장대로5번길 72","부산광역시 중구 중앙동4가 75-1","다목적","4","200","360도 전방면","30","2019-05","051-600-4172","35.11153694","129.0390106","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 해관로 6","부산광역시 중구 동광동1가 1-41","다목적","2","200","360도 전방면","30","2019-05","051-600-4172","35.09930674","129.0359777","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 백산길 12","부산광역시 중구 동광동3가 28-5","다목적","3","200","360도 전방면","30","2019-05","051-600-4172","35.10179453","129.0342281","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 망양로350번길 4","부산광역시 중구 대청동4가 6-15","다목적","3","200","360도 전방면","30","2019-05","051-600-4172","35.10809836","129.0312659","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 중구로91번길 14","부산광역시 중구 대청동4가 46-17","다목적","2","200","360도 전방면","30","2019-05","051-600-4172","35.1059082","129.0307466","2020-06-25","3250000","-"
"부산광역시 중구청","부산광역시 중구 망양로355번길 22","부산광역시 중구 대청동4가 2-384","다목적","3","200","360도 전방면","30","2019-05","051-600-4172","35.10764977","129.0294256","2020-06-25","3250000","-"
